Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-09-01,78.31,78.5,78.21,78.37,6474360.0,0.0,1.0,74.91788378266187,75.09965364498731,74.82221543406952,74.97528479181729,6474360.0
2017-08-31,78.6,78.75,78.06,78.07,8194750.0,0.0,1.0,75.19532199357965,75.33882451646816,74.67871291118102,74.68827974604025,8194750.0
2017-08-30,78.82,79.1,78.52,78.54,5829829.0,0.0,1.0,75.4057923604828,75.67366373654136,75.11878731470578,75.13792098442426,5829829.0
2017-08-29,77.67,78.98,77.5,78.77,7664729.0,0.0,1.0,74.30560635167089,75.55886171823056,74.14297015906392,75.35795818618664,7664729.0
2017-08-28,78.41,78.4618,77.86,78.03,8620684.0,0.0,1.0,75.01355213125422,75.06310833582505,74.48737621399634,74.65001240660332,8620684.0
2017-08-25,78.5,79.09,78.48,78.63,9902189.0,0.0,1.0,75.09965364498731,75.66409690168213,75.08051997526886,75.22402249815735,9902189.0
2017-08-24,80.61,80.88,77.85,78.34,19127675.0,0.0,1.0,77.11825580028571,77.37656034148502,74.4778093791371,74.94658428723957,19127675.0
2017-08-23,80.35,80.56,79.88,79.96,7799306.0,0.0,1.0,76.86951809394562,77.07042162598954,76.41987685556161,76.49641153443548,7799306.0
2017-08-22,79.8,80.16,79.71,80.02,6546079.0,0.0,1.0,76.34334217668774,76.68774823162018,76.25724066295463,76.5538125435909,6546079.0
2017-08-21,79.12,80.07,78.79,79.71,9613928.0,0.0,1.0,75.69279740625984,76.60164671788706,75.3770918559051,76.25724066295463,9613928.0
2017-08-18,79.62,80.35,79.28,79.31,9752957.0,0.0,1.0,76.17113914922155,76.86951809394562,75.84586676400758,75.87456726858528,9752957.0
2017-08-17,78.85,79.805,78.33,79.7,17293701.0,0.0,1.0,75.4344928650605,76.34812559411738,74.93701745238035,76.24767382809542,17293701.0
2017-08-16,81.27,81.44,80.54,80.98,11519914.0,0.0,1.0,77.74966690099515,77.91230309360213,77.05128795627107,77.47222869007737,11519914.0
2017-08-15,80.83,81.4,80.54,80.77,7066058.0,0.0,1.0,77.32872616718885,77.8740357541652,77.05128795627107,77.27132515803345,7066058.0
2017-08-14,80.59,81.24,80.5,80.7,7792028.0,0.0,1.0,77.09912213056724,77.72096639641745,77.01302061683413,77.20435731401882,7792028.0
2017-08-11,80.73,81.25,80.36,80.4,7905495.0,0.0,1.0,77.23305781859652,77.73053323127668,76.87908492880486,76.9173522682418,7905495.0
2017-08-10,81.07,81.4,80.55,80.66,8044333.0,0.0,1.0,77.55833020381047,77.8740357541652,77.0608547911303,77.16608997458187,8044333.0
2017-08-09,81.11,81.99,80.901,81.61,6606508.0,0.51,1.0,77.59659754324741,78.43847901086,77.39665069468941,78.07493928620912,6606508.0
2017-08-08,81.17,81.86,80.9,81.59,7381407.0,0.0,1.0,77.17173431395024,77.82774634643299,76.91503395341351,77.57104598589626,7381407.0
2017-08-07,80.57,81.45,80.54,81.28,5484512.0,0.0,1.0,76.60128906831305,77.43794209524759,76.5727668060312,77.27631594231705,5484512.0
2017-08-04,81.06,81.4,80.21,80.48,7141805.0,0.0,1.0,77.06715268558342,77.3904049914445,76.25902192093073,76.51572228146748,7141805.0
2017-08-03,81.34,81.76,80.67,80.87,9946675.0,0.0,1.0,77.33336046688078,77.7326721388268,76.69636327591925,76.88651169113164,9946675.0
2017-08-02,80.34,81.11,80.3,80.53,8673035.0,0.0,1.0,76.3826183908188,77.11468978938652,76.34458870777631,76.56325938527057,8673035.0
2017-08-01,80.25,80.73,80.0,80.5,5726547.0,0.0,1.0,76.29705160397322,76.75340780048298,76.05936608495773,76.53473712298872,5726547.0
2017-07-31,79.82,80.34,79.695,79.99,6263189.0,0.0,1.0,75.88823251126657,76.3826183908188,75.76938975175882,76.0498586641971,6263189.0
2017-07-28,79.8,79.955,79.535,79.81,4975216.0,0.0,1.0,75.86921766974532,76.01658269153494,75.61727101958891,75.87872509050595,4975216.0
2017-07-27,78.72,79.855,78.48,79.78,8052464.0,0.0,1.0,74.8424162275984,75.92150848392875,74.61423812934353,75.8502028282241,8052464.0
2017-07-26,78.55,79.17,77.94,78.9,6716055.0,0.0,1.0,74.68079007466787,75.2702501618263,74.10083740827007,75.01354980128956,6716055.0
2017-07-25,77.61,78.86,77.39,78.52,11503953.0,0.0,1.0,73.78709252316962,74.97552011824708,73.57792926643599,74.652267812386,11503953.0
2017-07-24,76.03,77.155,76.03,76.89,7387735.0,0.0,1.0,72.2849200429917,73.35450487856141,72.2849200429917,73.102558228405,7387735.0
2017-07-21,75.84,76.23,75.55,76.15,7153326.0,0.0,1.0,72.10427904853992,72.47506845820409,71.82856384648196,72.39900909211914,7153326.0
2017-07-20,75.98,76.25,75.7,76.02,4964678.0,0.0,1.0,72.2373829391886,72.49408329972533,71.97117515789125,72.27541262223107,4964678.0
2017-07-19,76.08,76.22,75.6,75.87,5313563.0,0.0,1.0,72.3324571467948,72.46556103744348,71.87610095028505,72.13280131082179,5313563.0
2017-07-18,76.25,76.5429,76.0,76.2,4314853.0,0.0,1.0,72.49408329972533,72.77255565380389,72.25639778070985,72.44654619592224,4314853.0
2017-07-17,76.29,76.87,76.19,76.37,8835390.0,0.0,1.0,72.53211298276781,73.08354338688376,72.43703877516161,72.60817234885278,8835390.0
2017-07-14,76.27,76.555,75.91,76.34,9151448.0,0.0,1.0,72.51309814124657,72.78405963292424,72.17083099386426,72.57965008657091,9151448.0
2017-07-13,74.67,75.25,74.51,75.05,8160487.0,0.0,1.0,70.99191081954741,71.54334122366336,70.8397920873775,71.35319280845097,8160487.0
2017-07-12,73.66,74.21,73.66,73.94,5700157.0,0.0,1.0,70.03166132272483,70.55456946455891,70.03166132272483,70.29786910402218,5700157.0
2017-07-11,73.38,74.05,73.33,73.47,7531631.0,0.0,1.0,69.76545354142748,70.402450732389,69.71791643762438,69.85102032827305,7531631.0
2017-07-10,75.15,75.31,73.13,73.23,15066660.0,0.0,1.0,71.44826701605717,71.60038574822708,69.52776802241198,69.62284223001818,15066660.0
2017-07-07,75.65,75.82,75.05,75.33,5307064.0,0.0,1.0,71.92363805408816,72.08526420701868,71.35319280845097,71.61940058974832,5307064.0
2017-07-06,75.35,75.97,75.24,75.47,6161845.0,0.0,1.0,71.63841543126955,72.22787551842798,71.53383380290273,71.752504480397,6161845.0
2017-07-05,75.55,75.95,75.165,75.32,6037661.0,0.0,1.0,71.82856384648196,72.20886067690674,71.4625281471981,71.6098931689877,6037661.0
2017-07-03,75.84,76.34,75.08,75.36,4848564.0,0.0,1.0,72.10427904853992,72.57965008657091,71.38171507073282,71.64792285203018,4848564.0
2017-06-30,76.08,76.27,75.67,75.68,6962105.0,0.0,1.0,72.3324571467948,72.51309814124657,71.94265289560938,71.95216031637001,6962105.0
2017-06-29,76.25,76.32,75.485,75.93,7063528.0,0.0,1.0,72.49408329972533,72.56063524504967,71.76676561153792,72.18984583538551,7063528.0
2017-06-28,76.25,76.8,76.14,76.51,6988850.0,0.0,1.0,72.49408329972533,73.01699144155941,72.38950167135852,72.74127623950145,6988850.0
2017-06-27,75.52,76.37,75.45,76.01,6454384.0,0.0,1.0,71.80004158420009,72.60817234885278,71.73348963887575,72.26590520147046,6454384.0
2017-06-26,74.95,75.93,74.92,75.5,8587480.0,0.0,1.0,71.25811860084477,72.18984583538551,71.22959633856291,71.78102674267886,8587480.0
2017-06-23,75.6,75.78,74.55,74.84,13080330.0,0.0,1.0,71.87610095028505,72.04723452397621,70.87782177041998,71.15353697247795,13080330.0
2017-06-22,76.03,76.06,75.3,75.52,8111282.0,0.0,1.0,72.2849200429917,72.31344230527355,71.59087832746646,71.80004158420009,8111282.0
2017-06-21,75.6,76.605,75.58,76.24,9011423.0,0.0,1.0,71.87610095028505,72.83159673672733,71.85708610876381,72.4845758789647,9011423.0
2017-06-20,75.88,75.92,75.32,75.54,10019248.0,0.0,1.0,72.1423087315824,72.18033841462488,71.6098931689877,71.81905642572134,10019248.0
2017-06-19,75.38,76.01,74.52,75.5,16092987.0,0.0,1.0,71.66693769355142,72.26590520147046,70.84929950813812,71.78102674267886,16092987.0
2017-06-16,73.95,75.5,73.29,75.24,56233027.0,0.0,1.0,70.3073765247828,71.78102674267886,69.6798867545819,71.53383380290273,56233027.0
2017-06-15,79.18,79.3,77.76,78.91,11297169.0,0.0,1.0,75.27975758258691,75.39384663171434,73.92970383457892,75.02305722205017,11297169.0
2017-06-14,79.52,80.035,79.26,79.9,5006516.0,0.0,1.0,75.60300988844797,76.0926420576199,75.35581694867187,75.96429187735154,5006516.0
2017-06-13,79.21,79.57,78.89,79.52,5528030.0,0.0,1.0,75.30827984486876,75.65054699225107,75.00404238052894,75.60300988844797,5528030.0
2017-06-12,79.4,80.37,78.84,79.24,10410562.0,0.0,1.0,75.48892083932056,76.41114065310066,74.95650527672585,75.33680210715062,10410562.0
2017-06-09,79.03,79.56,78.72,79.42,9405124.0,0.0,1.0,75.13714627117761,75.64103957149047,74.8424162275984,75.50793568084178,9405124.0
2017-06-08,79.58,80.13,78.23,78.93,10933040.0,0.0,1.0,75.6600544130117,76.18296255484577,74.37655261032805,75.04207206357142,10933040.0
2017-06-07,79.08,79.5,78.733,79.15,8511339.0,0.0,1.0,75.18468337498071,75.58399504692674,74.85477587458722,75.25123532030506,8511339.0
2017-06-06,79.43,79.56,78.26,78.93,11525875.0,0.0,1.0,75.51744310160241,75.64103957149047,74.4050748726099,75.04207206357142,11525875.0
2017-06-05,79.6,80.475,79.48,80.26,10145727.0,0.0,1.0,75.67906925453293,76.51096857108716,75.5649802054055,76.30655902473384,10145727.0
2017-06-02,79.8,79.93,79.22,79.62,7996276.0,0.0,1.0,75.86921766974532,75.9928141396334,75.31778726562939,75.69808409605419,7996276.0
2017-06-01,78.64,79.81,78.6,79.81,8152334.0,0.0,1.0,74.76635686151344,75.87872509050595,74.72832717847096,75.87872509050595,8152334.0
2017-05-31,78.35,78.92,78.22,78.6,8201738.0,0.0,1.0,74.49064165945546,75.0325646428108,74.36704518956742,74.72832717847096,8201738.0
2017-05-30,78.0,78.4,77.93,78.15,5410351.0,0.0,1.0,74.15788193283379,74.53817876325857,74.09132998750945,74.30049324424309,5410351.0
2017-05-26,78.37,78.5399,77.79,78.13,6125781.0,0.0,1.0,74.50965650097672,74.67118757969965,73.95822609686077,74.28147840272183,6125781.0
2017-05-25,78.36,78.85,78.15,78.31,6134952.0,0.0,1.0,74.50014908021609,74.96601269748645,74.30049324424309,74.452611976413,6134952.0
2017-05-24,78.56,78.6053,78.14,78.15,7502759.0,0.0,1.0,74.6902974954285,74.7333661114741,74.29098582348246,74.30049324424309,7502759.0
2017-05-23,78.58,78.97,78.44,78.49,7584938.0,0.0,1.0,74.70931233694972,75.08010174661389,74.57620844630105,74.62374555010415,7584938.0
2017-05-22,78.65,79.0,78.295,78.55,8894596.0,0.0,1.0,74.77586428227407,75.10862400889576,74.43835084527207,74.68079007466787,8894596.0
2017-05-19,77.97,79.44,77.77,78.77,18581717.0,0.0,1.0,74.12935967055192,75.52695052236302,73.93921125533953,74.8899533314015,18581717.0
2017-05-18,76.89,77.66,76.13,77.54,19166801.0,0.0,1.0,73.102558228405,73.83462962697271,72.37999425059789,73.72054057784528,19166801.0
2017-05-17,75.05,75.73,74.96,75.12,10970970.0,0.0,1.0,71.35319280845097,71.9996974201731,71.26762602160538,71.4197447537753,10970970.0
2017-05-16,76.19,76.27,75.08,75.11,8371802.0,0.0,1.0,72.43703877516161,72.51309814124657,71.38171507073282,71.41023733301469,8371802.0
2017-05-15,75.8,76.47,75.8,76.29,8823755.0,0.0,1.0,72.06624936549744,72.70324655645896,72.06624936549744,72.53211298276781,8823755.0
2017-05-12,75.95,76.25,75.37,75.71,5892910.0,0.0,1.0,72.20886067690674,72.49408329972533,71.6574302727908,71.98068257865187,5892910.0
2017-05-11,76.35,76.72,75.925,76.13,8349403.0,0.0,1.0,72.58915750733152,72.94093207547446,72.18509212500518,72.37999425059789,8349403.0
2017-05-10,76.33,76.78,76.1902,76.7,7511921.0,0.51,1.0,72.5701426658103,72.99797660003819,72.43722892357682,72.92191723395322,7511921.0
2017-05-09,76.44,77.05,76.33,76.72,8255282.0,0.0,1.0,72.19468143198269,72.77080330107623,72.09079060312976,72.45913081451742,8255282.0
2017-05-08,76.5,76.52,76.07,76.12,6512180.0,0.0,1.0,72.25134915681157,72.27023839842118,71.84523046220464,71.89245356622871,6512180.0
2017-05-05,76.42,76.6043,76.18,76.5,5597759.0,0.0,1.0,72.17579219037307,72.34985655180576,71.9491212910576,72.25134915681157,5597759.0
2017-05-04,75.93,76.395,75.83,76.34,5500802.0,0.0,1.0,71.71300577093729,72.15218063836103,71.61855956288916,72.10023522393458,5500802.0
2017-05-03,75.4,75.88,75.1775,75.76,5523624.0,0.0,1.0,71.21244086828226,71.66578266691322,71.00229805537518,71.55244721725549,5523624.0
2017-05-02,75.3,75.71,75.25,75.52,7318362.0,0.0,1.0,71.11799466023413,71.50522411323142,71.07077155621008,71.32577631793998,7318362.0
2017-05-01,75.09,75.715,75.09,75.23,6165912.0,0.0,1.0,70.91965762333308,71.50994642363383,70.91965762333308,71.05188231460045,6165912.0
2017-04-28,75.24,75.44,74.93,75.18,7330420.0,0.0,1.0,71.06132693540525,71.2502193515015,70.7685436904561,71.00465921057639,7330420.0
2017-04-27,75.54,75.7,75.02,75.44,6052219.0,0.0,1.0,71.34466555954963,71.4957794924266,70.8535452776994,71.2502193515015,6052219.0
2017-04-26,75.27,75.7663,75.17,75.43,6948460.0,0.0,1.0,71.08966079781969,71.55839732836252,70.99521458977158,71.2407747306967,6948460.0
2017-04-25,74.97,75.17,74.86,75.05,5720364.0,0.0,1.0,70.80632217367534,70.99521458977158,70.7024313448224,70.88187914011382,5720364.0
2017-04-24,75.08,75.4,74.42,74.78,7812524.0,0.0,1.0,70.91021300252827,71.21244086828226,70.28686802941068,70.6268743783839,7812524.0
2017-04-21,74.74,75.11,74.6,74.94,5755691.0,0.0,1.0,70.58909589516466,70.93854686494271,70.4568712038973,70.7779883112609,5755691.0
2017-04-20,74.14,75.11,74.11,74.8,7681052.0,0.0,1.0,70.02241864687595,70.93854686494271,69.9940847844615,70.64576361999353,7681052.0
2017-04-19,74.1,74.38,73.86,74.07,5940609.0,0.0,1.0,69.98464016365669,70.24908954619143,69.75796926434121,69.95630630124225,5940609.0
2017-04-18,73.54,74.1,73.48,73.89,6627986.0,0.0,1.0,69.45574139858724,69.98464016365669,69.39907367375835,69.78630312675564,6627986.0
2017-04-17,73.16,73.58,73.15,73.49,5465408.0,0.0,1.0,69.09684580800436,69.49351988180646,69.08740118719956,69.40851829456317,5465408.0
2017-04-13,73.37,73.655,73.15,73.15,5336428.0,0.0,1.0,69.29518284490543,69.56435453784256,69.08740118719956,69.08740118719956,5336428.0
2017-04-12,73.55,73.83,73.25,73.44,6627297.0,0.0,1.0,69.46518601939204,69.72963540192677,69.18184739524767,69.3612951905391,6627297.0
2017-04-11,73.0,73.45,72.93,73.43,5810242.0,0.0,1.0,68.94573187512738,69.37073981134392,68.8796195294937,69.3518505697343,5810242.0
2017-04-10,72.99,73.48,72.73,73.06,7495948.0,0.0,1.0,68.93628725432256,69.39907367375835,68.69072711339746,69.00239959995625,7495948.0
2017-04-07,72.1,72.99,71.8,72.9,10767602.0,0.0,1.0,68.09571600269429,68.93628725432256,67.81237737854994,68.85128566707927,10767602.0
2017-04-06,71.7,72.1,71.38,71.43,5941103.0,0.0,1.0,67.71793117050183,68.09571600269429,67.41570330474784,67.4629264087719,5941103.0
